num_experts,train,val,time_elapsed_seconds
1,0.005035093376108917,0.00475330322689221,98.37628722190857
2,0.004918657239928616,0.004692702076904927,97.22038745880127
4,0.004769419945932652,0.004454768945552488,154.4850673675537
8,0.005282393190594362,0.005040301290072262,171.24814748764038
