num_experts,train,val,time_elapsed_seconds
1,0.003181667978909402,0.0031735106591745097,100.83688831329346
2,0.0031124976510140483,0.003215319960911715,108.52363395690918
4,0.0024685795555168715,0.0025636152715631014,129.9383511543274
8,0.003061595529876151,0.003220837693363163,173.27985453605652
16,0.0028799597467200283,0.0031588962318183475,263.88425159454346
