num_experts,train,val,time_elapsed_seconds
2,0.003438170163257349,0.0024172790089552415,269.58421874046326
4,0.003588511980571786,0.0025702093299577898,300.5954008102417
8,0.0034759000505931504,0.0023438656389706647,264.7753040790558
16,0.0036129738065915295,0.0026854062444611774,234.37899494171143
